criptoativo,mes,ano,num_operacoes,valor_total_operacoes,valor_medio_operacao
AAVE,8,2020,1,59638.94,59638.94
AAVE,1,2021,32,296891.77,9277.87
AAVE,2,2021,129,974326.69,7552.92
AAVE,3,2021,103,64072.39,622.06
AAVE,4,2021,2858,2948448.27,1031.65
AAVE,5,2021,59255,61859222.22,1043.95
AAVE,6,2021,25401,18010101.16,709.03
AAVE,7,2021,26930,20536073.53,762.57
AAVE,8,2021,28661,22763849.69,794.24
AAVE,9,2021,20999,16247672.88,773.74
AAVE,10,2021,23243,20454895.56,880.05
AAVE,11,2021,20521,13956242.73,680.1
AAVE,12,2021,14111,9001406.05,637.9
AAVE,1,2022,10788,7027490.85,651.42
AAVE,2,2022,5828,3025437.63,519.12
AAVE,3,2022,10743,7271146.68,676.83
AAVE,4,2022,9442,7126368.92,754.75
AAVE,5,2022,9636,35073104.59,3639.8
AAVE,6,2022,9318,5628916.79,604.09
AAVE,7,2022,10091,5621278.94,557.06
AAVE,8,2022,7852,3920630.8,499.32
AAVE,9,2022,5129,2930971.56,571.45
AAVE,10,2022,4653,1962271.27,421.72
AAVE,11,2022,12685,2640025.39,208.12
AAVE,12,2022,28229,1514105.72,53.64
AAVE,1,2023,50329,4705243.2,93.49
AAVE,2,2023,33996,4716632.8,138.74
AAVE,3,2023,22591,3122750.22,138.23
AAVE,4,2023,20279,2247310.0,110.82
AAVE,5,2023,14249,1324898.94,92.98
AAVE,6,2023,20202,3436567.48,170.11
AAVE,7,2023,27737,5062978.92,182.54
AAVE,8,2023,20272,3890261.32,191.9
AAVE,9,2023,32936,3615978.51,109.79
AAVE,10,2023,104103,13077108.66,125.62
AAVE,11,2023,109536,20713225.78,189.1
AAVE,12,2023,120468,29946010.19,248.58
AAVE,1,2024,15159,7972867.55,525.95
AAVE,2,2024,57179,25729576.63,449.98
AAVE,3,2024,112730,53578068.27,475.28
AAVE,4,2024,65549,27685461.53,422.36
AAVE,5,2024,49196,21455935.14,436.13
AAVE,6,2024,49152,24149328.42,491.32
AAVE,7,2024,89316,41086437.88,460.01
AAVE,8,2024,144286,78936532.53,547.08
AAVE,9,2024,151200,82404631.93,545.0
AAVE,10,2024,108544,66788192.26,615.31
AAVE,11,2024,283018,241094978.65,851.87
AAVE,12,2024,503422,508557155.18,1010.2
AAVE,1,2025,299770,329018233.63,1097.57
AAVE,2,2025,154313,154931245.19,1004.01
AAVE,3,2025,199345,197010595.1,988.29
AAVE,4,2025,120087,76067236.46,633.43
AAVE,5,2025,185301,198507258.21,1071.27
AAVE,6,2025,133566,141713409.13,1061.0
ADA,8,2019,1089,268153.02,246.24
ADA,9,2019,1005,352891.51,351.14
ADA,10,2019,1231,449362.85,365.04
ADA,11,2019,1583,544227.49,343.8
ADA,12,2019,685,153358.65,223.88
ADA,1,2020,2448,670268.85,273.8
ADA,2,2020,2103,843999.55,401.33
ADA,3,2020,1375,666906.46,485.02
ADA,4,2020,1960,1190848.14,607.58
ADA,5,2020,4501,3383610.2,751.75
ADA,6,2020,6100,6373308.8,1044.8
ADA,7,2020,10762,9880544.62,918.1
ADA,8,2020,8288,7015136.19,846.42
ADA,9,2020,3747,3108455.16,829.59
ADA,10,2020,3067,1955869.49,637.71
ADA,11,2020,6904,6005406.74,869.84
ADA,12,2020,6866,5074100.62,739.02
ADA,1,2021,30935,28837820.87,932.21
ADA,2,2021,107397,159876669.17,1488.65
ADA,3,2021,80948,112502505.51,1389.81
ADA,4,2021,107702,94508840.8,877.5
ADA,5,2021,231717,255876068.06,1104.26
ADA,6,2021,80369,77326519.21,962.14
ADA,7,2021,40738,34833960.34,855.07
ADA,8,2021,285698,240872543.16,843.1
ADA,9,2021,230593,182424448.17,791.11
ADA,10,2021,273005,211005429.29,772.9
ADA,11,2021,254662,203739027.59,800.04
ADA,12,2021,135470,81440273.42,601.17
ADA,1,2022,115007,73836141.97,642.01
ADA,2,2022,71470,60523902.24,846.84
ADA,3,2022,74292,32238427.57,433.94
ADA,4,2022,57323,19543352.61,340.93
ADA,5,2022,79820,44878756.26,562.25
ADA,6,2022,74792,34818328.84,465.54
ADA,7,2022,52658,20858309.76,396.11
ADA,8,2022,51880,14646770.55,282.32
ADA,9,2022,58403,13211955.73,226.22
ADA,10,2022,47153,13257961.69,281.17
ADA,11,2022,59103,22049303.15,373.07
ADA,12,2022,29922,11953908.84,399.5
ADA,1,2023,54358,14159664.05,260.49
ADA,2,2023,52602,19418334.08,369.16
ADA,3,2023,65720,18080181.91,275.11
ADA,4,2023,38543,14485984.77,375.84
ADA,5,2023,41509,10254535.44,247.04
ADA,6,2023,50711,15740427.06,310.39
ADA,7,2023,38308,10721847.59,279.89
ADA,8,2023,30736,6851191.78,222.9
ADA,9,2023,19470,5233747.58,268.81
ADA,10,2023,26390,8930946.35,338.42
ADA,11,2023,77770,19834461.91,255.04
ADA,12,2023,148294,51737340.46,348.88
ADA,1,2024,110770,28946392.43,261.32
ADA,2,2024,105251,37205841.41,353.5
ADA,3,2024,143021,67135757.75,469.41
ADA,4,2024,100575,35920077.31,357.15
ADA,5,2024,81800,25502746.32,311.77
ADA,6,2024,71504,25467024.77,356.16
ADA,7,2024,84333,39766952.48,471.55
ADA,8,2024,81746,94112956.52,1151.29
ADA,9,2024,69171,20743704.76,299.89
ADA,10,2024,76400,24031445.92,314.55
ADA,11,2024,301233,226911931.52,753.28
ADA,12,2024,274390,169949160.67,619.37
ADA,1,2025,192358,101738214.67,528.9
ADA,2,2025,101472,62528266.85,616.21
ADA,3,2025,203823,102180303.9,501.32
ADA,4,2025,190757,59578986.2,312.33
ADA,5,2025,142940,60909389.61,426.12
ADA,6,2025,75644,35424965.55,468.31
ADA,7,2025,5,7889.52,1577.9
BCH,8,2019,57610,27731957.14,481.37
BCH,9,2019,45577,17916807.19,393.11
BCH,10,2019,43785,21539850.99,491.95
BCH,11,2019,40279,19261112.62,478.19
BCH,12,2019,21021,7395494.3,351.81
BCH,1,2020,81230,56837869.83,699.72
BCH,2,2020,75931,64964706.69,855.58
BCH,3,2020,63706,55936739.6,878.05
BCH,4,2020,48649,43473179.84,893.61
BCH,5,2020,42236,37548951.31,889.03
BCH,6,2020,19054,12904153.34,677.24
BCH,7,2020,29284,32856428.65,1121.99
BCH,8,2020,44894,37626616.47,838.12
BCH,9,2020,27986,15988606.84,571.31
BCH,10,2020,23931,15965016.47,667.13
BCH,11,2020,60979,55994613.93,918.26
BCH,12,2020,67877,55976510.9,824.68
BCH,1,2021,157763,145803503.15,924.19
BCH,2,2021,177554,201622291.07,1135.55
BCH,3,2021,106123,100354632.61,945.64
BCH,4,2021,229227,286483685.91,1249.78
BCH,5,2021,235273,359317427.12,1527.24
BCH,6,2021,46635,37538809.76,804.95
BCH,7,2021,34212,24465903.14,715.13
BCH,8,2021,58809,42183095.43,717.29
BCH,9,2021,48134,33342211.52,692.7
BCH,10,2021,56549,37984720.93,671.71
BCH,11,2021,46421,32202890.53,693.71
BCH,12,2021,23337,13286944.31,569.35
BCH,1,2022,16741,9081970.38,542.5
BCH,2,2022,15347,7525020.6,490.33
BCH,3,2022,18525,8618201.43,465.22
BCH,4,2022,15135,7933659.0,524.19
BCH,5,2022,19588,89487718.23,4568.5
BCH,6,2022,17710,5274614.81,297.83
BCH,7,2022,18057,6550946.54,362.79
BCH,8,2022,16363,6565608.18,401.25
BCH,9,2022,11546,4715958.93,408.45
BCH,10,2022,7625,2869415.21,376.32
BCH,11,2022,17113,5159405.35,301.49
BCH,12,2022,28206,1570826.04,55.69
BCH,1,2023,51266,5159703.56,100.65
BCH,2,2023,43197,3554750.19,82.29
BCH,3,2023,40226,5191101.22,129.05
BCH,4,2023,31015,2556461.69,82.43
BCH,5,2023,30242,2983162.77,98.64
BCH,6,2023,73555,19958332.35,271.34
BCH,7,2023,70300,17704973.91,251.85
BCH,8,2023,45711,7214598.48,157.83
BCH,9,2023,61123,7123705.3,116.55
BCH,10,2023,178115,15884202.18,89.18
BCH,11,2023,138504,12654153.82,91.36
BCH,12,2023,152576,20415649.15,133.81
BCH,1,2024,23614,9244665.9,391.49
BCH,2,2024,94669,19515591.28,206.15
BCH,3,2024,267206,131750935.62,493.07
BCH,4,2024,204227,128716195.87,630.26
BCH,5,2024,112207,42851815.68,381.9
BCH,6,2024,88311,28555917.15,323.36
BCH,7,2024,124037,42380060.62,341.67
BCH,8,2024,104364,31968498.19,306.32
BCH,9,2024,85016,24428600.53,287.34
BCH,10,2024,116684,38230454.57,327.64
BCH,11,2024,280857,170983723.78,608.79
BCH,12,2024,283202,171399309.42,605.22
BCH,1,2025,151669,68955461.62,454.64
BCH,2,2025,81946,34978745.36,426.85
BCH,3,2025,148889,84663504.81,568.64
BCH,4,2025,105864,59806648.07,564.94
BCH,5,2025,117293,73572233.48,627.25
BCH,6,2025,95614,42898558.51,448.66
BNB,8,2019,1,100.21,100.21
BNB,9,2019,18,8131.09,451.73
BNB,10,2019,10,5161.74,516.17
BNB,11,2019,26,64010.74,2461.95
BNB,12,2019,188,1648.06,8.77
BNB,1,2020,1976,326976.84,165.47
BNB,2,2020,3990,1497228.01,375.25
BNB,3,2020,1139,622838.63,546.83
BNB,4,2020,1210,871098.17,719.92
BNB,5,2020,1467,829162.11,565.21
BNB,6,2020,699,323603.14,462.95
BNB,7,2020,1513,686854.16,453.97
BNB,8,2020,2496,1433026.82,574.13
BNB,9,2020,2713,2263305.4,834.24
BNB,10,2020,4755,1312853.35,276.1
BNB,11,2020,3096,1118140.84,361.16
BNB,12,2020,2227,1087823.93,488.47
BNB,1,2021,5694,2660675.61,467.28
BNB,2,2021,54565,83870887.54,1537.08
BNB,3,2021,26031,44788154.06,1720.57
BNB,4,2021,49348,79064758.86,1602.19
BNB,5,2021,31534,42695399.37,1353.95
BNB,6,2021,16717,15265727.52,913.19
BNB,7,2021,18300,9027869.28,493.33
BNB,8,2021,19323,16950737.79,877.23
BNB,9,2021,18016,156601389.1,8692.35
BNB,10,2021,30304,19947103.3,658.23
BNB,11,2021,36591,26783665.21,731.97
BNB,12,2021,25299,18358601.0,725.67
BNB,1,2022,19198,14260599.75,742.82
BNB,2,2022,20083,10214602.57,508.62
BNB,3,2022,21193,8557179.35,403.77
BNB,4,2022,21231,9715356.01,457.6
BNB,5,2022,27670,9067882.29,327.72
BNB,6,2022,36603,13077492.01,357.28
BNB,7,2022,34170,10303848.95,301.55
BNB,8,2022,34386,7779379.9,226.24
BNB,9,2022,43746,6882023.4,157.32
BNB,10,2022,66075,6600414.39,99.89
BNB,11,2022,16670,11753129.4,705.05
BNB,12,2022,11169,6107585.83,546.83
BNB,1,2023,11707,6917592.92,590.89
BNB,2,2023,16476,6459409.75,392.05
BNB,3,2023,14425,5358135.49,371.45
BNB,4,2023,15281,4417800.73,289.1
BNB,5,2023,11033,5528697.05,501.11
BNB,6,2023,8500,4346054.57,511.3
BNB,7,2023,9933,3524975.21,354.88
BNB,8,2023,10041,19768824.33,1968.81
BNB,9,2023,10864,4858965.57,447.25
BNB,10,2023,10530,5541861.54,526.29
BNB,11,2023,12551,6905314.69,550.18
BNB,12,2023,15095,7468451.06,494.76
BNB,1,2024,12000,9247880.9,770.66
BNB,2,2024,17519,7114971.03,406.13
BNB,3,2024,23966,16397869.59,684.21
BNB,4,2024,14087,9370460.87,665.18
BNB,5,2024,11235,5826356.0,518.59
BNB,6,2024,12705,8346090.54,656.91
BNB,7,2024,18865,6505329.16,344.84
BNB,8,2024,23365,5800465.28,248.25
BNB,9,2024,18073,4668692.41,258.32
BNB,10,2024,22284,5963984.22,267.64
BNB,11,2024,36375,8891552.73,244.44
BNB,12,2024,40151,15229250.01,379.3
BNB,1,2025,26964,7886390.53,292.48
BNB,2,2025,26313,7676620.25,291.74
BNB,3,2025,23910,6239116.05,260.94
BNB,4,2025,19156,5235842.82,273.33
BNB,5,2025,14296,5888986.15,411.93
BNB,6,2025,15811,4595805.54,290.67
BNB,7,2025,5294,165512.38,31.26
BRLT,8,2020,1,3000000.0,3000000.0
BRZ,8,2019,58,3835538.43,66129.97
BRZ,9,2019,50,1854402.22,37088.04
BRZ,10,2019,181,41550173.52,229558.97
BRZ,11,2019,149,52138654.96,349923.86
BRZ,12,2019,230,120533411.56,524058.31
BRZ,1,2020,258,112661452.48,436672.3
BRZ,2,2020,156,54899904.94,351922.47
BRZ,3,2020,148,34941946.44,236094.23
BRZ,4,2020,51,2704506.98,53029.55
BRZ,5,2020,1387,11251028.3,8111.77
BRZ,6,2020,1382,34926638.13,25272.53
BRZ,7,2020,1277,75136076.69,58837.96
BRZ,8,2020,10194,115166718.02,11297.5
BRZ,9,2020,8393,157407914.71,18754.67
BRZ,10,2020,7772,327521563.09,42141.22
BRZ,11,2020,7145,248875819.7,34832.17
BRZ,12,2020,10247,347504280.35,33912.78
BRZ,1,2021,12535,220230600.79,17569.25
BRZ,2,2021,12974,392635430.79,30263.25
BRZ,3,2021,17124,416595097.94,24328.14
BRZ,4,2021,26931,946370520.91,35140.56
BRZ,5,2021,59077,1098969646.73,18602.33
BRZ,6,2021,37138,892552284.77,24033.4
BRZ,7,2021,34953,832567076.85,23819.62
BRZ,8,2021,47754,570361375.79,11943.74
BRZ,9,2021,51587,807513782.6,15653.44
BRZ,10,2021,55071,1068300354.03,19398.6
BRZ,11,2021,71839,1000956035.99,13933.32
BRZ,12,2021,87506,1059696870.3,12109.99
BRZ,1,2022,66156,854041808.19,12909.51
BRZ,2,2022,49379,566477936.11,11472.04
BRZ,3,2022,55687,1241334242.25,22291.28
BRZ,4,2022,37179,725491614.85,19513.48
BRZ,5,2022,33487,521110079.71,15561.56
BRZ,6,2022,54595,653950938.18,11978.22
BRZ,7,2022,93786,1119591325.62,11937.72
BRZ,8,2022,415596,557104693.09,1340.5
BRZ,9,2022,549075,624411517.7,1137.21
BRZ,10,2022,935747,655889030.37,700.93
BRZ,11,2022,959712,447706554.66,466.5
BRZ,12,2022,1753261,346236623.2,197.48
BRZ,1,2023,2178776,254547904.21,116.83
BRZ,2,2023,1212020,179582600.1,148.17
BRZ,3,2023,1330516,274490425.32,206.3
BRZ,4,2023,2232983,420746786.69,188.42
BRZ,5,2023,1899677,451042872.89,237.43
BRZ,6,2023,1911614,448028445.34,234.37
BRZ,7,2023,2482482,464780698.9,187.22
BRZ,8,2023,2954232,552297070.27,186.95
BRZ,9,2023,2378920,490004897.52,205.98
BRZ,10,2023,1707300,535865958.51,313.87
BRZ,11,2023,1173363,629219578.41,536.25
BRZ,12,2023,835641,572913904.82,685.6
BRZ,1,2024,892648,659874617.61,739.23
BRZ,2,2024,1219198,849783873.61,697.0
BRZ,3,2024,3838701,1283026069.98,334.23
BRZ,4,2024,3841330,1164494149.42,303.15
BRZ,5,2024,4072859,719779616.68,176.73
BRZ,6,2024,4332377,674425048.27,155.67
BRZ,7,2024,4029752,655379348.18,162.64
BRZ,8,2024,4999123,749087456.7,149.84
BRZ,9,2024,4258830,710433505.8,166.81
BRZ,10,2024,8062327,927758362.24,115.07
BRZ,11,2024,15585053,1262838032.8,81.03
BRZ,12,2024,5437529,1062953844.89,195.48
BRZ,1,2025,1372185,716849269.04,522.41
BRZ,2,2025,276878,388916077.47,1404.65
BRZ,3,2025,268913,275127949.94,1023.11
BRZ,4,2025,176812,319662212.39,1807.92
BRZ,5,2025,178385,224073921.34,1256.13
BRZ,6,2025,140471,117829459.23,838.82
BRZX,11,2019,185,12625.78,68.25
BRZX,12,2019,399,32215.9,80.74
BRZX,1,2020,388,73346.63,189.04
BRZX,2,2020,435,32089.96,73.77
BRZX,3,2020,696,23220.48,33.36
BRZX,4,2020,758,33321.71,43.96
BRZX,5,2020,1132,66185.1,58.47
BRZX,6,2020,5622,500803.18,89.08
BRZX,7,2020,4328,549113.69,126.87
BRZX,8,2020,4717,944550.69,200.24
BRZX,9,2020,1309,138299.53,105.65
BRZX,10,2020,2745,860302.37,313.41
BRZX,11,2020,2035,581065.61,285.54
BRZX,12,2020,1731,481774.4,278.32
BRZX,2,2021,1945,445940.34,229.28
BRZX,3,2021,1310,221757.57,169.28
BRZX,4,2021,1649,356047.64,215.92
BRZX,5,2021,1983,343550.45,173.25
BSV,8,2019,72,60528.53,840.67
BSV,9,2019,70,33557.93,479.4
BSV,10,2019,1,39.26,39.26
BSV,11,2019,2,260.19,130.1
BSV,12,2019,1,26.14,26.14
BSV,1,2020,4,1512.31,378.08
BSV,2,2020,3,2963.66,987.89
BSV,3,2020,4091,3243390.03,792.81
BSV,4,2020,3205,2610704.39,814.57
BSV,5,2020,3226,3061045.66,948.87
BSV,6,2020,1397,1021219.82,731.01
BSV,7,2020,2112,1560785.1,739.01
BSV,8,2020,2470,1781550.69,721.28
BSV,9,2020,1493,1261194.6,844.74
BSV,10,2020,779,435097.52,558.53
BSV,11,2020,1521,995115.29,654.25
BSV,12,2020,1380,1109592.86,804.05
BSV,1,2021,7595,6095455.7,802.56
BSV,2,2021,9724,7563558.41,777.82
BSV,3,2021,6618,4993861.06,754.59
BSV,4,2021,13634,9989284.4,732.67
BSV,5,2021,12061,10761572.29,892.26
BSV,6,2021,2207,1617697.32,732.98
BSV,7,2021,1416,996165.49,703.51
BSV,8,2021,2020,898094.09,444.6
BSV,9,2021,1597,828531.21,518.8
BSV,10,2021,1441,830796.06,576.54
BSV,11,2021,882,583894.54,662.01
BSV,12,2021,1065,833864.66,782.97
BSV,1,2022,306,218810.21,715.07
BSV,2,2022,180,87632.79,486.85
BSV,3,2022,178,98581.39,553.83
BSV,4,2022,184,85519.77,464.78
BSV,5,2022,250,45839.12,183.36
BSV,6,2022,488,128773.7,263.88
BSV,7,2022,144,47375.07,328.99
BSV,8,2022,137,47728.03,348.38
BSV,9,2022,82,20195.84,246.29
BSV,10,2022,66,17326.06,262.52
BSV,11,2022,169,41637.07,246.37
BSV,12,2022,87,19683.91,226.25
BSV,1,2023,466,60293.66,129.39
BSV,2,2023,717,97099.11,135.42
BSV,3,2023,286,73367.71,256.53
BSV,4,2023,71,11836.66,166.71
BSV,5,2023,712,94835.43,133.2
BSV,6,2023,881,41492.43,47.1
BSV,7,2023,450,38265.53,85.03
BSV,8,2023,155,8763.26,56.54
BSV,9,2023,70,4435.97,63.37
BSV,10,2023,457,49786.16,108.94
BSV,11,2023,232,25862.55,111.48
BSV,12,2023,744,83074.63,111.66
BSV,1,2024,363,70035.51,192.94
BSV,2,2024,70,10385.13,148.36
BSV,3,2024,326,64509.22,197.88
BSV,4,2024,175,24346.11,139.12
BSV,5,2024,121,12200.09,100.83
BSV,6,2024,175,25536.61,145.92
BSV,7,2024,270,55418.96,205.26
BSV,8,2024,247,73684.37,298.32
BSV,9,2024,107,16036.65,149.88
BSV,10,2024,144,21688.61,150.62
BSV,11,2024,175,47297.69,270.27
BSV,12,2024,242,109911.09,454.18
BSV,1,2025,90,18740.34,208.23
BSV,2,2025,64,5635.06,88.05
BSV,3,2025,102,19998.76,196.07
BSV,4,2025,150,33141.65,220.94
BSV,5,2025,56,11158.65,199.26
BSV,6,2025,115,18047.38,156.93
BTC,8,2019,1042290,3798560371.34,3644.44
BTC,9,2019,680737,4081007229.95,5994.98
BTC,10,2019,637261,5485975137.03,8608.68
BTC,11,2019,455909,4238625347.73,9297.09
BTC,12,2019,351873,4779770064.24,13583.79
BTC,1,2020,552969,4677494968.68,8458.87
BTC,2,2020,477526,2817969187.45,5901.18
BTC,3,2020,712117,3360131690.96,4718.51
BTC,4,2020,684783,1902912407.06,2778.85
BTC,5,2020,962448,2957612233.34,3073.01
BTC,6,2020,536579,2687492628.6,5008.57
BTC,7,2020,591223,3454560962.88,5843.08
BTC,8,2020,637278,3434250887.51,5388.94
BTC,9,2020,518359,3097060432.34,5974.74
BTC,10,2020,509958,2372646050.67,4652.63
BTC,11,2020,820406,3358559785.34,4093.78
BTC,12,2020,1031275,3813728974.18,3698.07
BTC,1,2021,2553499,8228346399.84,3222.38
BTC,2,2021,2082620,7745156211.21,3718.95
BTC,3,2021,1778993,7358191127.59,4136.16
BTC,4,2021,1895556,7632114992.11,4026.32
BTC,5,2021,1955665,7758682094.86,3967.29
BTC,6,2021,1303423,4173350647.68,3201.84
BTC,7,2021,1066204,2816602227.76,2641.71
BTC,8,2021,1346128,5590803403.03,4153.25
BTC,9,2021,1280107,3430352461.3,2679.74
BTC,10,2021,1817062,5176088114.79,2848.6
BTC,11,2021,1419775,4669388198.82,3288.82
BTC,12,2021,2834060,3297894718.74,1163.66
BTC,1,2022,2009455,2295795666.5,1142.5
BTC,2,2022,1802137,1988842130.69,1103.6
BTC,3,2022,1835579,1914046694.23,1042.75
BTC,4,2022,1678283,1882599494.74,1121.74
BTC,5,2022,1855009,2592185147.3,1397.4
BTC,6,2022,2308813,2439886381.93,1056.77
BTC,7,2022,3395596,1843587805.34,542.93
BTC,8,2022,2586821,1510944135.97,584.09
BTC,9,2022,2418481,1455311823.82,601.75
BTC,10,2022,1813269,1097137647.74,605.06
BTC,11,2022,1892536,1442480223.54,762.19
BTC,12,2022,1447252,1008800408.97,697.05
BTC,1,2023,1978674,1060947488.84,536.19
BTC,2,2023,1628277,1084929203.33,666.31
BTC,3,2023,2247171,1626477383.09,723.79
BTC,4,2023,1671711,1244926724.51,744.7
BTC,5,2023,1454391,997895429.82,686.13
BTC,6,2023,1438782,1113206878.61,773.71
BTC,7,2023,1242586,794537528.57,639.42
BTC,8,2023,1481533,1072560496.61,723.95
BTC,9,2023,1146584,732982579.32,639.28
BTC,10,2023,1675477,1201833720.19,717.31
BTC,11,2023,1566950,1189910965.19,759.38
BTC,12,2023,2515548,1670853909.32,664.21
BTC,1,2024,2273567,1933344735.0,850.36
BTC,2,2024,2592469,3251303092.8,1254.13
BTC,3,2024,4363662,7421430384.03,1700.73
BTC,4,2024,3027426,6224923488.68,2056.18
BTC,5,2024,2182412,3416657239.45,1565.54
BTC,6,2024,2172142,3388173481.34,1559.83
BTC,7,2024,2630506,4293934882.94,1632.36
BTC,8,2024,2389229,5271093528.02,2206.19
BTC,9,2024,2023043,3114640818.75,1539.58
BTC,10,2024,2367345,3860215466.75,1630.61
BTC,11,2024,5691570,7349524162.5,1291.3
BTC,12,2024,6925495,7864959042.02,1135.65
BTC,1,2025,5026234,5808741628.07,1155.68
BTC,2,2025,2913836,4090913836.76,1403.96
BTC,3,2025,3309599,3929968382.33,1187.45
BTC,4,2025,2358438,3037871160.62,1288.09
BTC,5,2025,2806916,3710827250.51,1322.03
BTC,6,2025,2223407,3693347666.69,1661.12
BTC,7,2025,4022,7559479.53,1879.53
BTG,8,2019,8202,19355.58,2.36
BTG,9,2019,5791,9786.23,1.69
BTG,10,2019,3,5.65,1.88
BTG,11,2019,6,11.01,1.84
BTG,5,2020,2,802.89,401.44
BTG,5,2021,1,10.71,10.71
BTG,2,2022,26,1694.97,65.19
BTG,3,2022,27,1625.49,60.2
BTG,4,2022,9,332.72,36.97
BTG,5,2022,13,558.59,42.97
BTG,6,2022,5,177.83,35.57
BTG,7,2022,4,176.15,44.04
BTG,8,2022,3,195.48,65.16
BTG,4,2023,2261,46273915.67,20466.13
BTG,5,2023,1671,7643210.5,4574.03
BTG,6,2023,3704,45247251.29,12215.78
BTG,7,2023,1232,10391981.74,8435.05
BTG,8,2023,1019,14931706.76,14653.29
BTG,9,2023,569,5989262.75,10525.95
BTG,10,2023,605,3730826.84,6166.66
BTG,11,2023,1779,30850698.81,17341.6
BTG,12,2023,1778,88658836.59,49864.36
BTG,1,2024,1468,29711569.47,20239.49
BTG,2,2024,1626,59611868.2,36661.67
BTG,3,2024,2062,10485785.64,5085.25
BTG,4,2024,1559,18304493.45,11741.18
BTG,5,2024,1042,4631644.06,4444.96
BTG,6,2024,951,5513592.22,5797.68
BTG,7,2024,956,6710853.04,7019.72
BTG,8,2024,805,107303438.47,133296.2
BTG,9,2024,584,52358163.28,89654.39
BTG,10,2024,772,23533916.56,30484.35
BTG,11,2024,1652,24121977.24,14601.68
BTG,12,2024,896,10818213.56,12073.9
BTG,1,2025,2734,24664207.19,9021.29
BTG,2,2025,1890,9874908.23,5224.82
BTG,3,2025,1100,3793044.92,3448.22
BTG,4,2025,1000,5105698.21,5105.7
BTG,5,2025,1081,3790592.41,3506.56
BTG,6,2025,928,3381583.51,3643.95
BTT,8,2019,479,84097.38,175.57
BTT,9,2019,653,165321.2,253.17
BTT,10,2019,825,123075.58,149.18
BTT,11,2019,854,132092.92,154.68
BTT,12,2019,673,119355.55,177.35
BTT,1,2020,1381,743607.14,538.46
BTT,2,2020,1533,749913.34,489.18
BTT,3,2020,940,358769.06,381.67
BTT,4,2020,1349,522753.28,387.51
BTT,5,2020,2505,1011558.78,403.82
BTT,6,2020,1695,437220.04,257.95
BTT,7,2020,3419,1382339.87,404.31
BTT,8,2020,4787,2109308.71,440.63
BTT,9,2020,2530,1055438.52,417.17
BTT,10,2020,2280,961994.65,421.93
BTT,11,2020,2234,760980.91,340.64
BTT,12,2020,2422,716578.01,295.86
BTT,1,2021,10206,3634576.57,356.12
BTT,2,2021,63606,53689154.38,844.09
BTT,3,2021,82734,108019391.0,1305.62
BTT,4,2021,180283,284350723.22,1577.25
BTT,5,2021,94873,93513635.27,985.67
BTT,6,2021,30347,23717714.51,781.55
BTT,7,2021,16743,13356538.99,797.74
BTT,8,2021,37365,42537798.61,1138.44
BTT,9,2021,18794,15957916.66,849.1
BTT,10,2021,20584,15785605.88,766.89
BTT,11,2021,12063,8890508.95,737.01
BTT,12,2021,13299,10328807.08,776.66
BTT,1,2022,3080,1579873.05,512.95
BTT,11,2022,1,0.01,0.01
BTT,11,2023,1,0.01,0.01
BTT,1,2024,9003,703570.9,78.15
BTT,2,2024,16272,1098699.43,67.52
BTT,3,2024,35382,4745309.79,134.12
BTT,4,2024,16316,1319989.34,80.9
BTT,5,2024,13650,997953.59,73.11
BTT,6,2024,10813,653647.79,60.45
BTT,7,2024,8630,405603.45,47.0
BTT,8,2024,6770,355207.71,52.47
BTT,9,2024,5900,363581.54,61.62
BTT,10,2024,5997,258163.08,43.05
BTT,11,2024,18934,1812337.6,95.72
BTT,12,2024,21178,3176939.04,150.01
BTT,1,2025,11827,614640.22,51.97
BTT,2,2025,4015,251921.89,62.75
BTT,3,2025,3231,138769.44,42.95
BTT,4,2025,3162,297839.63,94.19
BTT,5,2025,3615,242670.37,67.13
BTT,6,2025,3366,306443.29,91.04
BUSD,3,2020,6,150188.8,25031.47
BUSD,6,2020,1,100.0,100.0
BUSD,8,2020,2,0.37,0.18
BUSD,9,2020,1,10062.0,10062.0
BUSD,11,2020,17,2204552.62,129679.57
BUSD,12,2020,923,70709075.88,76607.88
BUSD,1,2021,644,69787626.94,108365.88
BUSD,2,2021,1876,105118051.52,56033.08
BUSD,3,2021,1008,181770936.67,180328.31
BUSD,4,2021,832,509160192.33,611971.39
BUSD,5,2021,2966,797738681.26,268961.12
BUSD,6,2021,1548,274935724.82,177607.06
BUSD,7,2021,2006,28071786.59,13993.91
BUSD,8,2021,4887,46858111.22,9588.32
BUSD,9,2021,4240,98699783.98,23278.25
BUSD,10,2021,4584,28848718.59,6293.35
BUSD,11,2021,6306,59788521.1,9481.21
BUSD,12,2021,5913,101593273.83,17181.34
BUSD,1,2022,4096,49298514.54,12035.77
BUSD,2,2022,4087,19844159.46,4855.43
BUSD,3,2022,3841,43673295.66,11370.29
BUSD,4,2022,4821,51730735.55,10730.29
BUSD,5,2022,5567,63742534.27,11450.07
BUSD,6,2022,9474,49238504.66,5197.22
BUSD,7,2022,9959,59840600.89,6008.7
BUSD,8,2022,6680,24432250.01,3657.52
BUSD,9,2022,6791,37930154.31,5585.36
BUSD,10,2022,4388,34450981.99,7851.18
BUSD,11,2022,8481,28246828.08,3330.6
BUSD,12,2022,7869,31673535.47,4025.1
